campaign_id,maker_user_id_hash,title,when_open,start_datetime,end_datetime,product_type,photo_url,nick_name,corp_name,participation_cnt,total_backed_amount,target_amount,achievement_rate,signature_cnt,remaining_day,end_yn,core_message,cust_value_code_nm,advertisement,acid,landing_url,link_url,additional_param,badge_urls,collection_id,maker_club_grade,maker_club_icon_url,is_delivery_available,is_global_shipping_available,has_coupon,category_code,category_name,status,wish_cnt,comment_cnt,positive_comment_cnt,neutral_comment_cnt,negative_comment_cnt,detail_view_cnt,maker_name,biz_model,status_simplified,total_funding_amount,avg_order_amount,wish_to_participation_rate,view_to_participation_rate,negative_rate,positive_rate
398219,m_5383890abbbe,가죽 장인의 손맛을 담은 미니멀 하이브리드 지갑,2026-04-02T20:59:59+09:00,2026-04-02T20:59:59,2026-04-23T20:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/398219.jpeg,스튜디오 사북상회,스튜디오 사북상회,8,300000,1000000,30,6,-17,1,패션·잡화 카테고리에서 일상 문제를 해결하는 하이브리드 프로젝트입니다.,패션·잡화,False,0,https://demo-source.example.invalid/web/campaign/detail/398219,/web/campaign/detail/398219,,[],,BLUE,,True,False,True,B0170,패션·잡화,success,3,3,2,0,1,1999,스튜디오 사북상회,REWARD,마감,300000,37500,2.6666666666666665,0.00400200100050025,0.3333333333333333,0.6666666666666666
393076,m_cf238306f256,"보이지 않는 바람의 차이, 공간까지 시원한 데일리 선풍기",2026-04-01T12:59:59+09:00,2026-04-01T12:59:59,2026-04-22T12:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/393076.jpeg,주식회사 온하루,주식회사 온하루,110,4600000,20000000,23,25,-18,1,테크·가전 카테고리에서 일상 문제를 해결하는 데일리 프로젝트입니다.,테크·가전,False,0,https://demo-source.example.invalid/web/campaign/detail/393076,/web/campaign/detail/393076,,[],,,,True,False,False,B0050,테크·가전,success,12,29,15,11,3,7682,주식회사 온하루,PREORDER,마감,4600000,41818,9.166666666666666,0.014319187711533454,0.10344827586206896,0.5172413793103449
394558,m_31d32f8857e6,초보자를 위한 친절한 하이브리드 가이드북,2026-03-31T15:59:59+09:00,2026-03-31T15:59:59,2026-04-21T15:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/394558.jpeg,메이커 루미에르,메이커 루미에르,183,7600000,5000000,152,41,-19,1,출판 카테고리에서 일상 문제를 해결하는 하이브리드 프로젝트입니다.,출판,False,0,https://demo-source.example.invalid/web/campaign/detail/394558,/web/campaign/detail/394558,,[],,GREEN,,True,False,False,B0110,출판,success,17,38,21,12,5,16131,메이커 루미에르,PREORDER,마감,7600000,41530,10.764705882352942,0.011344615956853264,0.13157894736842105,0.5526315789473685
397931,m_0891b4d22509,반려동물 털 걱정을 줄이는 감성 클리너,2026-03-31T16:59:59+09:00,2026-03-31T16:59:59,2026-04-21T16:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/397931.jpeg,주식회사 유열,주식회사 유열 컴퍼니,234,4800000,3000000,160,62,-19,1,반려동물 카테고리에서 일상 문제를 해결하는 감성 프로젝트입니다.,반려동물,False,0,https://demo-source.example.invalid/web/campaign/detail/397931,/web/campaign/detail/397931,,[],,,,False,False,True,B0180,반려동물,success,26,35,24,5,6,9210,주식회사 유열 컴퍼니,PREORDER,마감,4800000,20513,9.0,0.025407166123778503,0.17142857142857143,0.6857142857142857
395947,m_136b3704aa95,예민한 아이도 잘 먹는 초경량 간식,2026-04-07T17:59:59+09:00,2026-04-07T17:59:59,2026-04-21T17:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/395947.jpeg,메이커 온하루,메이커 온하루,154,2360000,2000000,118,62,-19,1,반려동물 카테고리에서 일상 문제를 해결하는 초경량 프로젝트입니다.,반려동물,False,0,https://demo-source.example.invalid/web/campaign/detail/395947,/web/campaign/detail/395947,,[],,PURPLE,,True,False,False,B0180,반려동물,success,25,20,18,1,1,7750,메이커 온하루,PREORDER,마감,2360000,15325,6.16,0.019870967741935485,0.05,0.9
395740,m_51f52eb2b590,첫째도 둘째도 쓰는 엄마 추천 초경량,2026-03-30T19:59:59+09:00,2026-03-30T19:59:59,2026-04-20T19:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/395740.jpeg,주식회사 루미에르,주식회사 루미에르,935,28000000,20000000,140,150,-20,1,유아·키즈 카테고리에서 일상 문제를 해결하는 초경량 프로젝트입니다.,유아·키즈,True,0,https://demo-source.example.invalid/web/campaign/detail/395740,/web/campaign/detail/395740,,[],,,,False,False,True,B0210,유아·키즈,success,62,82,43,25,14,24488,주식회사 루미에르,PREORDER,마감,28000000,29947,15.080645161290322,0.038181966677556356,0.17073170731707318,0.524390243902439
395033,m_3511bd577d3b,"여름 출산 준비 필수템, 부드러운 스마트 세트",2026-04-06T13:59:59+09:00,2026-04-06T13:59:59,2026-04-20T13:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/395033.jpeg,주식회사 포근,주식회사 포근,63,2260000,1000000,226,27,-20,1,유아·키즈 카테고리에서 일상 문제를 해결하는 스마트 프로젝트입니다.,유아·키즈,False,0,https://demo-source.example.invalid/web/campaign/detail/395033,/web/campaign/detail/395033,,[],,,,True,False,False,B0210,유아·키즈,success,16,8,5,3,0,4233,주식회사 포근,PREORDER,마감,2260000,35873,3.9375,0.014883061658398299,0.0,0.625
396159,m_4071788901ac,"전 객실 오션뷰 감성 숙소, 리얼 카라반 패키지",2026-03-30T17:59:59+09:00,2026-03-30T17:59:59,2026-04-20T17:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/396159.jpeg,메이커 유열,메이커 유열 컴퍼니,5,0,1000000,0,6,-20,1,여행·레저 카테고리에서 일상 문제를 해결하는 리얼 프로젝트입니다.,여행·레저,False,0,https://demo-source.example.invalid/web/campaign/detail/396159,/web/campaign/detail/396159,,[],,,,True,False,False,B0140,여행·레저,success,2,1,0,1,0,892,메이커 유열 컴퍼니,PREORDER,마감,0,0,2.5,0.005605381165919282,0.0,0.0
394367,m_a03ab4835dea,기록 습관을 만드는 감성 제로 다이어리,2026-03-28T12:59:59+09:00,2026-03-28T12:59:59,2026-04-18T12:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/394367.jpeg,스튜디오 제로랩,스튜디오 제로랩,50,2450000,5000000,49,20,-22,1,출판 카테고리에서 일상 문제를 해결하는 제로 프로젝트입니다.,출판,False,0,https://demo-source.example.invalid/web/campaign/detail/394367,/web/campaign/detail/394367,,[],,,,True,False,False,B0110,출판,success,9,10,7,1,2,4002,스튜디오 제로랩,PREORDER,마감,2450000,49000,5.555555555555555,0.01249375312343828,0.2,0.7
396046,m_a3dca52519b5,"여름 출산 준비 필수템, 부드러운 에센셜 세트",2026-04-04T12:59:59+09:00,2026-04-04T12:59:59,2026-04-18T12:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/396046.jpeg,두이즈,두이즈 컴퍼니,46,2070000,1000000,207,20,-22,1,유아·키즈 카테고리에서 일상 문제를 해결하는 에센셜 프로젝트입니다.,유아·키즈,True,0,https://demo-source.example.invalid/web/campaign/detail/396046,/web/campaign/detail/396046,,[],,,,True,False,False,B0210,유아·키즈,success,14,0,0,0,0,2171,두이즈 컴퍼니,REWARD,마감,2070000,45000,3.2857142857142856,0.021188392445877474,0.0,0.0
396372,m_132112578be4,꽂는 순간 숫자로 보이는 충전 속도ㅣ올인원 LED 케이블,2026-04-04T21:59:59+09:00,2026-04-04T21:59:59,2026-04-18T21:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/396372.jpeg,메이커 포근,메이커 포근 컴퍼니,37,2040000,3000000,68,19,-22,1,주변기기 카테고리에서 일상 문제를 해결하는 올인원 프로젝트입니다.,주변기기,True,0,https://demo-source.example.invalid/web/campaign/detail/396372,/web/campaign/detail/396372,,[],,,,True,False,False,B0070,주변기기,success,10,5,5,0,0,4203,메이커 포근 컴퍼니,PREORDER,마감,2040000,55135,3.7,0.008803235783963836,0.0,1.0
401092,m_c3e11d9b0276,물끓임 필요 없는 셀프히팅 스마트 머신,2026-04-04T09:59:59+09:00,2026-04-04T09:59:59,2026-04-18T09:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/401092.jpeg,브랜드 브레바,브랜드 브레바,94,750000,1000000,75,28,-22,1,테크·가전 카테고리에서 일상 문제를 해결하는 스마트 프로젝트입니다.,테크·가전,False,0,https://demo-source.example.invalid/web/campaign/detail/401092,/web/campaign/detail/401092,,[],,,,True,False,False,B0050,테크·가전,success,10,11,5,2,4,4190,브랜드 브레바,PREORDER,마감,750000,7979,9.4,0.02243436754176611,0.36363636363636365,0.45454545454545453
399800,m_7f96b1fa1e65,13층 깊은 보습에 피부 열감까지 내리는 클린 크림,2026-03-27T17:59:59+09:00,2026-03-27T17:59:59,2026-04-17T17:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/399800.jpeg,메이커 브레바,메이커 브레바,168,9500000,10000000,95,36,-23,1,스킨케어 카테고리에서 일상 문제를 해결하는 클린 프로젝트입니다.,스킨케어,False,0,https://demo-source.example.invalid/web/campaign/detail/399800,/web/campaign/detail/399800,,[],,,,True,True,False,B0190,스킨케어,success,10,29,22,6,1,13311,메이커 브레바,PREORDER,마감,9500000,56548,16.8,0.012621140410187063,0.034482758620689655,0.7586206896551724
395714,m_7e60b49ed074,노트북 책상을 깔끔하게 만드는 컴팩트 멀티 허브,2026-04-03T20:59:59+09:00,2026-04-03T20:59:59,2026-04-17T20:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/395714.jpeg,주식회사 그린웨이,주식회사 그린웨이,22,1080000,2000000,54,11,-23,1,주변기기 카테고리에서 일상 문제를 해결하는 컴팩트 프로젝트입니다.,주변기기,False,0,https://demo-source.example.invalid/web/campaign/detail/395714,/web/campaign/detail/395714,,[],,GREEN,,True,False,False,B0070,주변기기,success,8,4,3,1,0,1525,주식회사 그린웨이,PREORDER,마감,1080000,49091,2.75,0.014426229508196721,0.0,0.75
401953,m_949beac6e295,"보이지 않는 바람의 차이, 공간까지 시원한 바이브 선풍기",2026-04-01T23:59:59+09:00,2026-04-01T23:59:59,2026-04-15T23:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/401953.jpeg,메이커 두이즈,메이커 두이즈,1131,35000000,20000000,175,334,-25,1,테크·가전 카테고리에서 일상 문제를 해결하는 바이브 프로젝트입니다.,테크·가전,False,0,https://demo-source.example.invalid/web/campaign/detail/401953,/web/campaign/detail/401953,,[],,,,True,True,False,B0050,테크·가전,success,129,81,52,21,8,30545,메이커 두이즈,PREORDER,마감,35000000,30946,8.767441860465116,0.037027336716320185,0.09876543209876543,0.6419753086419753
395639,m_f024aa08c728,첫째도 둘째도 쓰는 엄마 추천 미니,2026-04-01T20:59:59+09:00,2026-04-01T20:59:59,2026-04-15T20:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/395639.jpeg,메이커 루미에르,메이커 루미에르,478,3810000,3000000,127,176,-25,1,유아·키즈 카테고리에서 일상 문제를 해결하는 미니 프로젝트입니다.,유아·키즈,False,0,https://demo-source.example.invalid/web/campaign/detail/395639,/web/campaign/detail/395639,,[],,BLUE,,True,False,False,B0210,유아·키즈,success,64,91,48,33,10,41120,메이커 루미에르,REWARD,마감,3810000,7971,7.46875,0.011624513618677043,0.10989010989010989,0.5274725274725275
402201,m_a39cad5141d2,가볍게 떠나는 주말 캠핑용 제로 세트,2026-03-31T12:59:59+09:00,2026-03-31T12:59:59,2026-04-14T12:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/402201.jpeg,스튜디오 유열,스튜디오 유열 컴퍼니,197,8200000,5000000,164,79,-26,1,여행·레저 카테고리에서 일상 문제를 해결하는 제로 프로젝트입니다.,여행·레저,False,0,https://demo-source.example.invalid/web/campaign/detail/402201,/web/campaign/detail/402201,,[],,,,False,False,False,B0140,여행·레저,success,27,38,20,14,4,6322,스튜디오 유열 컴퍼니,PREORDER,마감,8200000,41624,7.296296296296297,0.03116102499209111,0.10526315789473684,0.5263157894736842
402035,m_831d00a63771,반려동물 털 걱정을 줄이는 바이브 클리너,2026-03-30T04:59:59+09:00,2026-03-30T04:59:59,2026-04-13T04:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/402035.jpeg,주식회사 리디아,주식회사 리디아 컴퍼니,1632,89600000,20000000,448,447,-27,1,반려동물 카테고리에서 일상 문제를 해결하는 바이브 프로젝트입니다.,반려동물,False,0,https://demo-source.example.invalid/web/campaign/detail/402035,/web/campaign/detail/402035,,[],,,,True,False,False,B0180,반려동물,success,158,90,56,28,6,141068,주식회사 리디아 컴퍼니,PREORDER,마감,89600000,54902,10.329113924050633,0.011568888762866136,0.06666666666666667,0.6222222222222222
395376,m_2c5eb56efce8,공간 분위기를 바꾸는 호텔식 리얼 조명,2026-03-30T09:59:59+09:00,2026-03-30T09:59:59,2026-04-13T09:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/395376.jpeg,스튜디오 제로랩,스튜디오 제로랩,64,3250000,5000000,65,16,-27,1,홈리빙 카테고리에서 일상 문제를 해결하는 리얼 프로젝트입니다.,홈리빙,False,0,https://demo-source.example.invalid/web/campaign/detail/395376,/web/campaign/detail/395376,,[],,,,True,True,False,B0120,홈리빙,success,4,9,5,3,1,3745,스튜디오 제로랩,PREORDER,마감,3250000,50781,16.0,0.017089452603471295,0.1111111111111111,0.5555555555555556
398388,m_350080b0ae06,첫째도 둘째도 쓰는 엄마 추천 컴팩트,2026-03-30T09:59:59+09:00,2026-03-30T09:59:59,2026-04-13T09:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/398388.jpeg,제로랩,제로랩,23,1000000,10000000,10,8,-27,1,유아·키즈 카테고리에서 일상 문제를 해결하는 컴팩트 프로젝트입니다.,유아·키즈,False,0,https://demo-source.example.invalid/web/campaign/detail/398388,/web/campaign/detail/398388,,[],,,,True,True,True,B0210,유아·키즈,success,1,1,1,0,0,7202,제로랩,PREORDER,마감,1000000,43478,23.0,0.003193557345181894,0.0,1.0
395003,m_2ba48e63563f,"여름 출산 준비 필수템, 부드러운 시그니처 세트",2026-03-29T07:59:59+09:00,2026-03-29T07:59:59,2026-04-12T07:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/395003.jpeg,주식회사 두이즈,주식회사 두이즈,716,5700000,10000000,57,242,-28,1,유아·키즈 카테고리에서 일상 문제를 해결하는 시그니처 프로젝트입니다.,유아·키즈,False,0,https://demo-source.example.invalid/web/campaign/detail/395003,/web/campaign/detail/395003,,[],,,,True,False,False,B0210,유아·키즈,success,90,73,40,26,7,25337,주식회사 두이즈,PREORDER,마감,5700000,7961,7.955555555555556,0.028259067766507478,0.0958904109589041,0.547945205479452
393166,m_dca7df5e5db5,노트북 책상을 깔끔하게 만드는 스마트 멀티 허브,2026-03-29T17:59:59+09:00,2026-03-29T17:59:59,2026-04-12T17:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/393166.jpeg,주식회사 청연,주식회사 청연,80,1960000,2000000,98,26,-28,1,주변기기 카테고리에서 일상 문제를 해결하는 스마트 프로젝트입니다.,주변기기,False,0,https://demo-source.example.invalid/web/campaign/detail/393166,/web/campaign/detail/393166,,[],,,,True,False,False,B0070,주변기기,success,12,12,4,7,1,4579,주식회사 청연,PREORDER,마감,1960000,24500,6.666666666666667,0.017471063550993666,0.08333333333333333,0.3333333333333333
394052,m_3de04f29c114,출근길 배터리 걱정 없는 초경량 에센셜 보조배터리,2026-03-28T19:59:59+09:00,2026-03-28T19:59:59,2026-04-11T19:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/394052.jpeg,주식회사 브레바,주식회사 브레바,189,10600000,20000000,53,28,-29,1,주변기기 카테고리에서 일상 문제를 해결하는 에센셜 프로젝트입니다.,주변기기,False,0,https://demo-source.example.invalid/web/campaign/detail/394052,/web/campaign/detail/394052,,[],,PURPLE,,True,True,False,B0070,주변기기,success,12,34,21,8,5,12763,주식회사 브레바,PREORDER,마감,10600000,56085,15.75,0.014808430619760244,0.14705882352941177,0.6176470588235294
398196,m_9424905cb388,공간 분위기를 바꾸는 호텔식 초경량 조명,2026-03-27T18:59:59+09:00,2026-03-27T18:59:59,2026-04-10T18:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/398196.jpeg,스튜디오 무딕스,스튜디오 무딕스,37,2000000,10000000,20,8,-30,1,홈리빙 카테고리에서 일상 문제를 해결하는 초경량 프로젝트입니다.,홈리빙,False,0,https://demo-source.example.invalid/web/campaign/detail/398196,/web/campaign/detail/398196,,[],,,,True,False,True,B0120,홈리빙,success,2,11,6,4,1,6800,스튜디오 무딕스,PREORDER,마감,2000000,54054,18.5,0.005441176470588235,0.09090909090909091,0.5454545454545454
